Time,MATLAB_RPM_1,MATLAB_RPM_2
43.81,2237.36022087501,3222.5
43.82,2233.18554897602,3222.5
43.83,2228.99671043054,3222.5
43.84,2224.75487408535,3222.5
43.85,2220.56944269703,3222.5
43.86,2216.56172264118,3222.5
43.87,2212.54154276953,3222.5
43.88,2208.41476130604,3150.30000000005
43.89,2204.12149422634,3150.3
43.9,2200.18586138302,3150.3
43.91,2196.23037715546,3150.3
43.92,2191.90156239157,3150.3
43.93,2187.98379753454,3150.3
43.94,2183.97162058436,3150.3
43.95,2180.05307490471,3150.3
43.96,2175.99591364981,3150.3
43.97,2172.01980967251,3150.3
43.98,2168.16631491154,3104.9
43.99,2164.26856508629,3104.9
44,2160.1298712462,3104.9
44.01,2156.09539541179,3104.9
44.02,2152.05891724454,3104.9
44.03,2148.30439437946,3104.9
44.04,2144.38575071111,3104.9
44.05,2140.78951899229,3104.9
44.06,2136.90460262625,3104.9
44.07,2132.98248343182,3104.9
44.08,2129.16993452658,3042.6
44.09,2125.219924055,3042.6
44.1,2121.45046808254,3042.6
44.11,2117.62528529293,3042.6
44.12,2113.86546271269,3042.6
44.13,2109.97757431922,3042.6
44.14,2106.75124587043,3042.6
44.15,2102.72437749953,3042.6
44.16,2099.46411173057,3042.6
44.17,2096.27351779602,3042.59999999999
44.18,2092.89416850386,3033.5
44.19,2089.50383161905,3033.5
44.2,2086.18248876174,3033.5
44.21,2082.87849962132,3033.5
44.22,2079.79515605377,3033.5
44.23,2076.34567046947,3033.5
44.24,2073.34333181503,3033.5
44.25,2070.20431113704,3033.5
44.26,2066.88525135975,3033.5
44.27,2063.55407037598,3033.50000000001
44.28,2060.38103632362,3051.1
44.29,2057.22868969886,3051.1
44.3,2053.97895760698,3051.1
44.31,2050.69206302911,3051.1
44.32,2047.55680590294,3051.1
44.33,2044.66857419916,3051.1
44.34,2041.61590028965,3051.1
44.35,2038.36998382731,3051.1
44.36,2035.61452155178,3051.1
44.37,2032.55022566321,3051.1
44.38,2029.5505207404,3038.70000000001
44.39,2026.45672141061,3038.7
44.4,2023.58744255083,3038.7
44.41,2020.78347544785,3038.7
44.42,2018.05853458314,3038.7
44.43,2015.1690305351,3038.7
44.44,2012.51950270968,3038.7
44.45,2009.69104365842,3038.7
44.46,2007.13916420629,3038.7
44.47,2004.57937476201,3038.7
44.48,2002.11079940377,3048.2
44.49,1999.85825485801,3048.2
44.5,1997.57834827709,3048.2
44.51,1995.24984787766,3048.2
44.52,1992.90445997013,3048.2
44.53,1990.64700678596,3048.2
44.54,1988.45706994278,3048.2
44.55,1986.34747011232,3048.2
44.56,1984.18566020914,3048.2
44.57,1982.21536130439,3048.2
44.58,1980.1801811691,3127.7
44.59,1978.23165255814,3127.7
44.6,1976.21390255177,3127.7
44.61,1974.06237204001,3127.7
44.62,1972.06169988579,3127.7
44.63,1969.87132160634,3127.7
44.64,1967.65490913616,3127.7
44.65,1965.44425130102,3127.7
44.66,1963.13839244011,3127.7
44.67,1960.76778874718,3127.69999999997
44.68,1958.45528531509,3091.1
44.69,1955.87745831086,3091.1
44.7,1953.22345448756,3091.1
44.71,1950.72248430117,3091.1
44.72,1947.96279320175,3091.1
44.73,1945.02724279226,3091.1
44.74,1942.2774679083,3091.1
44.75,1939.60992851471,3091.1
44.76,1936.53829446185,3091.1
44.77,1933.34952541175,3091.09999999992
44.78,1930.36378199172,2983.9
44.79,1927.29471147758,2983.9
44.8,1924.05952012552,2983.9
44.81,1920.90886212578,2983.9
44.82,1917.57759989272,2983.9
44.83,1914.43137675972,2983.9
44.84,1911.37410682576,2983.9
44.85,1908.06574550714,2983.9
44.86,1905.10522974766,2983.9
44.87,1902.11082342298,2983.9
44.88,1899.0373103876,2940.70000000003
44.89,1895.87220240173,2940.7
44.9,1892.68647346791,2940.7
44.91,1889.69854346403,2940.7
44.92,1886.50512652838,2940.7
44.93,1883.42096112678,2940.7
44.94,1880.43606157613,2940.7
44.95,1877.38574272312,2940.7
44.96,1874.34618282492,2940.7
44.97,1871.41061245794,2940.7
44.98,1868.49856250871,2900.8
44.99,1865.41025931311,2900.8
45,1862.45258621864,2900.8
45.01,1859.30775978615,2900.8
45.02,1856.32005814276,2900.8
45.03,1853.28784726418,2900.8
45.04,1850.41307644633,2900.8
45.05,1847.34428622441,2900.8
45.06,1844.37926711709,2900.8
45.07,1841.47655731724,2900.8
45.08,1838.65381971042,2882.5
45.09,1835.57342328798,2882.5
45.1,1832.76752504182,2882.5
45.11,1830.07662811618,2882.5
45.12,1827.63309597961,2882.5
45.13,1825.24058509181,2882.5
45.14,1823.12369944735,2882.5
45.15,1820.91171975163,2882.5
45.16,1818.9747470042,2882.5
45.17,1817.26976914552,2882.50000000002
45.18,1815.51823679266,2909.4
45.19,1814.00029466311,2909.4
45.2,1812.47976594961,2909.4
45.21,1811.0042453404,2909.4
45.22,1809.50077602005,2909.4
45.23,1807.8524683336,2909.4
45.24,1806.35927306473,2909.4
45.25,1804.6462319233,2909.4
45.26,1803.04104529382,2909.4
45.27,1801.41959793823,2909.39999999998
45.28,1799.67646559432,2886
45.29,1798.05071907887,2886
45.3,1796.43720256654,2886
45.31,1794.85222637787,2886
45.32,1793.47204365442,2886
45.33,1791.97238102057,2886
45.34,1790.56915599095,2886
45.35,1789.54979516028,2886
45.36,1788.56039707983,2886
45.37,1787.42161693878,2886
45.38,1786.75308933195,2881.3
45.39,1785.68875161221,2881.3
45.4,1785.04784166328,2881.3
45.41,1784.30343426167,2881.3
45.42,1783.94725333757,2881.3
45.43,1783.75062579095,2881.3
45.44,1783.87013487294,2881.3
45.45,1784.1983051069,2881.3
45.46,1784.66945880497,2881.3
45.47,1785.21683056075,2881.3
45.48,1785.98484508143,2890.4
45.49,1787.04231015685,2890.4
45.5,1787.90665939937,2890.4
45.51,1788.98833551941,2890.4
45.52,1789.78142874928,2890.4
45.53,1790.88021817502,2890.4
45.54,1791.97664632062,2890.4
45.55,1792.99433988895,2890.4
45.56,1793.87733099073,2890.4
45.57,1795.03367159479,2890.4
45.58,1795.87475347283,2890.4
45.59,1796.71926573495,2890.4
45.6,1797.85296587482,2890.4
45.61,1798.73763738277,2890.4
45.62,1799.76046285767,2890.4
45.63,1800.75562215225,2890.4
45.64,1801.5328151842,2890.4
45.65,1802.35236601657,2890.4
45.66,1803.27091458116,2890.4
45.67,1804.11057637852,2890.40000000001
45.68,1804.87013238008,2899.2
45.69,1805.54377518432,2899.2
45.7,1806.28363371887,2899.2
45.71,1807.03882462176,2899.2
45.72,1807.91558896836,2899.2
45.73,1808.70668799867,2899.2
45.74,1809.67595957166,2899.2
45.75,1810.31741129735,2899.2
45.76,1811.07897383909,2899.2
45.77,1812.12855451387,2899.20000000001
45.78,1812.76363901086,2917.7
45.79,1813.71643096048,2917.7
45.8,1814.46326579083,2917.7
45.81,1815.22166194598,2917.7
45.82,1815.5887104347,2917.7
45.83,1816.06332041298,2917.7
45.84,1816.69814717191,2917.7
45.85,1816.80781788152,2917.7
45.86,1816.9106825622,2917.7
45.87,1817.36044780227,2917.7
45.88,1817.40721718743,2987.89999999995
45.89,1817.03001493235,2987.9
45.9,1816.99638195477,2987.9
45.91,1816.95300310758,2987.9
45.92,1816.60542860609,2987.9
45.93,1816.00180036761,2987.9
45.94,1815.3982436568,2987.9
45.95,1815.13309720192,2987.9
45.96,1814.53841320827,2987.9
45.97,1813.69143701772,2987.9
45.98,1813.11132113377,3047.5
45.99,1812.29663527717,3047.5
46,1811.47770841477,3047.5
46.01,1810.78390111095,3047.5
46.02,1809.82143313403,3047.5
46.03,1808.93049669689,3047.5
46.04,1808.05080610952,3047.5
46.05,1807.3412909999,3047.5
46.06,1806.60867921086,3047.5
46.07,1805.64073727635,3047.5
46.08,1804.67303953196,3100
46.09,1803.85179086379,3100
46.1,1803.02723609272,3100
46.11,1802.65902195125,3100
46.12,1802.25243536577,3100
46.13,1802.16307759965,3100
46.14,1802.00138021649,3100
46.15,1802.14865104103,3100
46.16,1802.54671759344,3100
46.17,1803.04985776419,3099.99999999996
46.18,1803.52721004692,3042.6
46.19,1804.28415913597,3042.6
46.2,1805.48020506764,3042.6
46.21,1806.91971879819,3042.6
46.22,1808.57418181926,3042.6
46.23,1810.49604745367,3042.6
46.24,1812.70597319441,3042.6
46.25,1815.20329236088,3042.6
46.26,1818.03175472157,3042.6
46.27,1821.21746437615,3042.60000000001
46.28,1824.68943931053,3053.3
46.29,1828.20562144427,3053.3
46.3,1831.95991205919,3053.3
46.31,1835.91708949483,3053.3
46.32,1839.74133707607,3053.3
46.33,1844.02080466525,3053.3
46.34,1848.06841352201,3053.3
46.35,1851.94946093795,3053.3
46.36,1856.23118146358,3053.3
46.37,1860.43376867361,3053.3
46.38,1864.74121057159,3164.29999999992
46.39,1868.84845871177,3164.3
46.4,1873.23205160079,3164.3
46.41,1877.8059255622,3164.3
46.42,1882.1170818343,3164.3
46.43,1886.24853786772,3164.3
46.44,1890.8034848305,3164.3
46.45,1895.48316637102,3164.3
46.46,1900.15752882979,3164.3
46.47,1904.85100331389,3164.3
46.48,1909.42320775075,3033.6
46.49,1914.0392584342,3033.6
46.5,1919.07058462285,3033.6
46.51,1924.44273954842,3033.6
46.52,1930.40016247108,3033.6
46.53,1936.54032239893,3033.6
46.54,1942.99126789658,3033.6
46.55,1949.6564293961,3033.6
46.56,1957.08582513329,3033.6
46.57,1964.63237028628,3033.6
46.58,1972.55166574833,2992.5
46.59,1981.00836038812,2992.5
46.6,1989.82618845605,2992.5
46.61,1999.17747909379,2992.5
46.62,2008.69849726611,2992.5
46.63,2018.62733294557,2992.5
46.64,2029.24743141527,2992.5
46.65,2040.55583854546,2992.5
46.66,2051.91396123579,2992.5
46.67,2063.99306279169,2992.50000000006
46.68,2076.02433412965,3074.3
46.69,2088.84662517817,3074.3
46.7,2101.75248137856,3074.3
46.71,2114.553369633,3074.3
46.72,2127.30292898184,3074.3
46.73,2140.11481295654,3074.3
46.74,2153.1204381739,3074.3
46.75,2165.85841271842,3074.3
46.76,2178.49749214333,3074.3
46.77,2191.02699882663,3074.30000000009
46.78,2203.48965929806,3199.7
46.79,2215.97923799749,3199.7
46.8,2228.47182119073,3199.7
46.81,2240.62476553975,3199.7
46.82,2252.58794442735,3199.7
46.83,2264.44418226119,3199.7
46.84,2276.46340689147,3199.7
46.85,2287.76257278345,3199.7
46.86,2299.32532293084,3199.7
46.87,2310.80755386612,3199.7
46.88,2321.88679610239,3232.09999999998
46.89,2332.74312244609,3232.1
46.9,2343.7843019229,3232.1
46.91,2355.0709524651,3232.1
46.92,2366.08458563798,3232.1
46.93,2377.37470642311,3232.1
46.94,2388.9522472126,3232.1
46.95,2400.18453935879,3232.1
46.96,2411.96055445329,3232.1
46.97,2423.51321445497,3232.1
46.98,2435.5405321007,3291
46.99,2447.45071876905,3291
47,2459.69805830393,3291
47.01,2471.54201202069,3291
47.02,2484.19816910045,3291
47.03,2496.73281451451,3291
47.04,2509.40236356974,3291
47.05,2522.32687706476,3291
47.06,2535.15535121512,3291
47.07,2547.9947875496,3291
47.08,2561.61069787159,3347.2
47.09,2575.05354537618,3347.2
47.1,2588.44418712699,3347.2
47.11,2601.831149368,3347.2
47.12,2615.15970262979,3347.2
47.13,2628.91633220194,3347.2
47.14,2642.58766035823,3347.2
47.15,2656.66623158948,3347.2
47.16,2670.60393682819,3347.2
47.17,2684.64862494272,3347.20000000004
47.18,2698.37453974227,3402.5
47.19,2712.73956446808,3402.5
47.2,2726.5973754894,3402.5
47.21,2740.52414744901,3402.5
47.22,2754.41846474802,3402.5
47.23,2768.76193045161,3402.5
47.24,2781.82185641961,3402.5
47.25,2796.15724964779,3402.5
47.26,2809.41825324042,3402.5
47.27,2823.18124339081,3402.50000000005
47.28,2836.53010855651,3470.1
47.29,2850.31256281989,3470.1
47.3,2864.14615491384,3470.1
47.31,2877.0140401368,3470.1
47.32,2890.4971781427,3470.1
47.33,2903.94717211079,3470.1
47.34,2917.0600761339,3470.1
47.35,2929.9783726072,3470.1
47.36,2942.9831091238,3470.1
47.37,2956.20233701495,3470.1
47.38,2969.6595884934,3471.3
47.39,2982.02290869162,3471.3
47.4,2993.62103872155,3471.3
47.41,3004.81629803401,3471.3
47.42,3017.20083789752,3471.3
47.43,3029.46367469244,3471.3
47.44,3040.98147210446,3471.3
47.45,3053.01825364243,3471.3
47.46,3065.71258309536,3471.3
47.47,3077.94075644542,3471.3
47.48,3088.76490394533,3592.3
47.49,3098.86823587048,3592.3
47.5,3109.46866449096,3592.3
47.51,3121.39553036044,3592.3
47.52,3134.36628663472,3592.3
47.53,3146.29835531891,3592.3
47.54,3158.82326941661,3592.3
47.55,3171.72628837077,3592.3
47.56,3184.7833250592,3592.3
47.57,3197.96757345622,3592.3
47.58,3211.20646439568,3746.3
47.59,3224.04225361831,3746.3
47.6,3236.40126211664,3746.3
47.61,3250.006600673,3746.3
47.62,3262.4386923963,3746.3
47.63,3274.96736018561,3746.3
47.64,3287.71372675533,3746.3
47.65,3299.51869609638,3746.3
47.66,3311.67328413811,3746.3
47.67,3323.77998772034,3746.3000000002
47.68,3336.00719964996,4031.6
47.69,3348.08790656471,4031.6
47.7,3359.79103787596,4031.6
47.71,3371.7292689308,4031.6
47.72,3383.50402167185,4031.6
47.73,3395.48176040947,4031.6
47.74,3407.66904560598,4031.6
47.75,3418.77279272201,4031.6
47.76,3430.42489321184,4031.6
47.77,3441.85428136152,4031.60000000011
47.78,3453.89750797197,4181.8
47.79,3465.57762983417,4181.8
47.8,3477.27463718043,4181.8
47.81,3489.16163642378,4181.8
47.82,3501.25409011363,4181.8
47.83,3513.36565743746,4181.8
47.84,3525.60420619415,4181.8
47.85,3538.27565197893,4181.8
47.86,3550.7334659141,4181.8
47.87,3563.25099949856,4181.80000000005
47.88,3575.97847038982,4250.39999999995
47.89,3588.85455050882,4250.4
47.9,3601.37508753284,4250.4
47.91,3613.63086054451,4250.4
47.92,3626.00422199454,4250.4
47.93,3638.28491327125,4250.4
47.94,3650.1160208175,4250.4
47.95,3662.30528694527,4250.4
47.96,3674.40602793718,4250.4
47.97,3686.36509979331,4250.4
47.98,3698.09297150679,4296.2
47.99,3709.62340494464,4296.2
48,3720.74339847257,4296.2
48.01,3731.84285684927,4296.2
48.02,3742.49785549092,4296.2
48.03,3753.0441427476,4296.2
48.04,3763.19611168609,4296.2
48.05,3772.76483995785,4296.2
48.06,3782.13131177717,4296.2
48.07,3791.46577968064,4296.2
48.08,3800.88913438201,4550.5
48.09,3809.73040483103,4550.5
48.1,3818.57705684333,4550.5
48.11,3827.60353900276,4550.5
48.12,3836.57628530607,4550.5
48.13,3845.65376932664,4550.5
48.14,3854.83712757021,4550.5
48.15,3864.29372676442,4550.5
48.16,3873.60472600847,4550.5
48.17,3883.39513728864,4550.50000000007
48.18,3892.94295740056,4653.9
48.19,3902.69501596744,4653.9
48.2,3912.54128773309,4653.9
48.21,3922.38033492462,4653.9
48.22,3932.44131326721,4653.9
48.23,3942.39903995942,4653.9
48.24,3952.76489230584,4653.9
48.25,3962.99127240975,4653.9
48.26,3973.6119731721,4653.9
48.27,3983.77565189178,4653.89999999975
48.28,3994.29256141052,4296
48.29,4005.48569173648,4296
48.3,4016.27581187856,4296
48.31,4027.3883706604,4296
48.32,4039.08832109633,4296
48.33,4051.13693349887,4296
48.34,4063.68470931508,4296
48.35,4076.62633301533,4296
48.36,4089.78349348992,4296
48.37,4103.36514586029,4295.99999999995
48.38,4117.24911674731,4219.10000000005
48.39,4131.38328258374,4219.1
48.4,4145.12055187371,4219.1
48.41,4159.06070678825,4219.1
48.42,4173.19929387199,4219.1
48.43,4187.11179754679,4219.1
48.44,4201.00438393718,4219.1
48.45,4214.929255406,4219.1
48.46,4228.49767225025,4219.1
48.47,4241.7700709875,4219.1
48.48,4255.28758136117,4252.8
48.49,4268.22614094219,4252.8
48.5,4279.19630718974,4252.8
48.51,4287.26557561164,4252.8
48.52,4292.57147722973,4252.8
48.53,4294.87470767127,4252.8
48.54,4294.74189365437,4252.8
48.55,4291.80909896571,4252.8
48.56,4286.58948976346,4252.8
48.57,4278.49044717851,4252.8
48.58,4267.91402278783,4364.5
48.59,4255.27635415595,4364.5
48.6,4241.88434368006,4364.5
48.61,4228.452337743,4364.5
48.62,4214.96553342327,4364.5
48.63,4201.08650289381,4364.5
48.64,4187.60096234698,4364.5
48.65,4174.14957814742,4364.5
48.66,4161.04075109833,4364.5
48.67,4147.56242778433,4364.49999999993
48.68,4134.11436050278,4271.5
48.69,4120.77814034823,4271.5
48.7,4107.35627148013,4271.5
48.71,4094.17727389917,4271.5
48.72,4081.1658370276,4271.5
48.73,4068.10384451694,4271.5
48.74,4055.26088702382,4271.5
48.75,4042.41476351024,4271.5
48.76,4029.62974895579,4271.5
48.77,4016.93563279327,4271.49999999994
48.78,4004.23648822768,4190
48.79,3992.07225027995,4190
48.8,3979.66791756173,4190
48.81,3967.08415682725,4190
48.82,3954.52338690956,4190
48.83,3942.23333006921,4190
48.84,3929.84377419436,4190
48.85,3917.89173206573,4190
48.86,3905.85624014783,4190
48.87,3893.86968242531,4189.99999999992
48.88,3881.98149521831,4083.00000000008
48.89,3870.09181974982,4083
48.9,3858.59845979887,4083
48.91,3846.73604844994,4083
48.92,3835.14459545098,4083
48.93,3823.59461987106,4083
48.94,3811.81425320707,4083
48.95,3800.66363434399,4083
48.96,3789.20979691345,4083
48.97,3778.07011909169,4083
48.98,3767.04972902514,3914.4
48.99,3755.99157911392,3914.4
49,3744.40010702585,3914.4
49.01,3733.3872832131,3914.4
49.02,3722.60972818473,3914.4
49.03,3711.96571821932,3914.4
49.04,3701.13556723767,3914.4
49.05,3690.33692112279,3914.4
49.06,3679.86897469706,3914.4
49.07,3668.98549005494,3914.4
49.08,3658.31850106312,3787.1
49.09,3647.9043731904,3787.1
49.1,3636.95269460981,3787.1
49.11,3626.58534980711,3787.1
49.12,3616.41333504746,3787.1
49.13,3605.93292035445,3787.1
49.14,3595.68455364098,3787.1
49.15,3585.22454168116,3787.1
49.16,3575.22996340632,3787.1
49.17,3565.03623041668,3787.09999999988
49.18,3554.8314117594,3620.7
49.19,3544.76643422344,3620.7
49.2,3535.02414429667,3620.7
49.21,3525.3919128176,3620.7
49.22,3515.46943619486,3620.7
49.23,3505.58859450266,3620.7
49.24,3495.54294551701,3620.7
49.25,3485.64148488696,3620.7
49.26,3475.83191410029,3620.7
49.27,3466.08950133412,3620.69999999995
49.28,3456.95187796175,3556.6
49.29,3447.04320192782,3556.6
49.3,3437.40857193246,3556.6
49.31,3427.7071031325,3556.6
49.32,3418.59712091672,3556.6
49.33,3409.49861078581,3556.6
49.34,3400.26731568788,3556.6
49.35,3391.42404195609,3556.6
49.36,3381.84459946386,3556.6
49.37,3372.29833390127,3556.59999999996
49.38,3363.68899775303,3507.00000000003
49.39,3354.34308051275,3507
49.4,3345.87672957784,3507
49.41,3336.16728154768,3507
49.42,3327.18502625177,3507
49.43,3318.35321803683,3507
49.44,3309.77645185775,3507
49.45,3301.25155135211,3507
49.46,3291.82751794139,3507
49.47,3282.85646125317,3507
49.48,3274.65204653285,3403.8
49.49,3265.93241426296,3403.8
49.5,3257.83691565369,3403.8
49.51,3250.30172336634,3403.8
49.52,3241.23838497573,3403.8
49.53,3232.90149315248,3403.8
49.54,3224.33536080959,3403.8
49.55,3217.02118923348,3403.8
49.56,3210.55428852448,3403.8
49.57,3204.17145563511,3403.8
49.58,3197.28614393656,3292.2
49.59,3191.72832757263,3292.2
49.6,3185.41824638064,3292.2
49.61,3178.77679971381,3292.2
49.62,3171.09086189568,3292.2
49.63,3162.454932249,3292.2
49.64,3154.38679971863,3292.2
49.65,3146.39043719938,3292.2
49.66,3138.67433123956,3292.2
49.67,3131.22508608793,3292.19999999989
49.68,3123.68264158138,3136.6
49.69,3114.85363418224,3136.6
49.7,3107.13600988404,3136.6
49.71,3100.53445891263,3136.6
49.72,3092.54511896129,3136.6
49.73,3084.03289721594,3136.6
49.74,3076.02802747477,3136.6
49.75,3070.62772283938,3136.6
49.76,3064.05210765889,3136.6
49.77,3056.71598031865,3136.59999999994
49.78,3049.04211253173,3056.8
49.79,3041.94585833876,3056.8
49.8,3034.35370358879,3056.8
49.81,3026.58555198709,3056.8
49.82,3019.27905224296,3056.8
49.83,3012.1641382594,3056.8
49.84,3004.94431755167,3056.8
49.85,2998.48159720468,3056.8
49.86,2992.12495208218,3056.8
49.87,2985.01337509414,3056.7999999999
49.88,2978.42494890599,2910.3000000001
49.89,2970.72064730682,2910.3
49.9,2964.12671778876,2910.3
49.91,2956.92278445716,2910.3
49.92,2950.43865017458,2910.3
49.93,2944.09069610158,2910.3
49.94,2937.24440709441,2910.3
49.95,2930.73262308479,2910.3
49.96,2924.29015374602,2910.3
49.97,2916.80739101915,2910.3
49.98,2910.15484651104,2873.4
49.99,2903.58779354351,2873.4
50,2896.6175399066,2873.4
50.01,2889.50615482179,2873.4
50.02,2882.58426333468,2873.4
50.03,2876.18429959633,2873.4
50.04,2869.17334186247,2873.4
50.05,2862.09700361323,2873.4
50.06,2855.97870304367,2873.4
50.07,2849.68166064074,2873.4
50.08,2842.70985753012,2841.3
50.09,2836.05505166234,2841.3
50.1,2829.60315587728,2841.3
50.11,2822.4874133616,2841.3
50.12,2816.10622374325,2841.3
50.13,2809.41332902044,2841.3
50.14,2803.2441524255,2841.3
50.15,2797.0652321817,2841.3
50.16,2790.82956877725,2841.3
50.17,2784.25736173344,2841.29999999993
50.18,2777.99760921725,2745.8
50.19,2771.89040007833,2745.8
50.2,2765.40908663694,2745.8
50.21,2759.38641100831,2745.8
50.22,2753.19367406908,2745.8
50.23,2746.91054853943,2745.8
50.24,2740.36281297594,2745.8
50.25,2734.13504188132,2745.8
50.26,2728.15990293281,2745.8
50.27,2722.4254137716,2745.79999999993
50.28,2716.18038791328,2651.2
50.29,2710.12446874093,2651.2
50.3,2704.14305631566,2651.2
50.31,2698.05723641557,2651.2
50.32,2692.21046423383,2651.2
50.33,2686.43534315882,2651.2
50.34,2680.05174203661,2651.2
50.35,2674.42354656132,2651.2
50.36,2668.37310054614,2651.2
50.37,2662.62141966659,2651.19999999997
50.38,2656.784567323,2602.50000000003
50.39,2651.16452436521,2602.5
50.4,2645.22760435444,2602.5
50.41,2639.65771263508,2602.5
50.42,2633.62689205369,2602.5
50.43,2628.08402809552,2602.5
50.44,2622.4947536251,2602.5
50.45,2617.05209805883,2602.5
50.46,2611.65769477028,2602.5
50.47,2605.71534018556,2602.5
50.48,2600.15992197433,2539
50.49,2594.51201010309,2539
50.5,2589.01562317037,2539
50.51,2583.60478573426,2539
50.52,2578.06908504518,2539
50.53,2573.0099722523,2539
50.54,2567.75078309352,2539
50.55,2562.1122446195,2539
50.56,2556.94659844201,2539
50.57,2551.63145774371,2539
50.58,2546.47665059077,2502.7
50.59,2541.20916588004,2502.7
50.6,2536.17692950814,2502.7
50.61,2531.06767715603,2502.7
50.62,2526.10310395125,2502.7
50.63,2521.09294726466,2502.7
50.64,2516.30239386245,2502.7
50.65,2511.59702414289,2502.7
50.66,2506.38069849359,2502.7
50.67,2501.80918806783,2502.69999999997
50.68,2497.02518985171,2462
50.69,2492.44465962497,2462
50.7,2487.79507727566,2462
50.71,2483.3490336363,2462
50.72,2479.47084393361,2462
50.73,2475.51342831675,2462
50.74,2472.03062049941,2462
50.75,2468.54704747641,2462
50.76,2465.53393653647,2462
50.77,2462.57323938998,2462.00000000001
50.78,2460.13092775344,2472.3
50.79,2457.60132077092,2472.3
50.8,2455.22477728571,2472.3
50.81,2452.87281629593,2472.3
50.82,2450.62702705082,2472.3
50.83,2448.40138205407,2472.3
50.84,2446.36612734626,2472.3
50.85,2444.48281592579,2472.3
50.86,2442.39308614965,2472.3
50.87,2440.57107296184,2472.3
50.88,2438.68236005977,2469.2
50.89,2436.89454101626,2469.2
50.9,2435.50637912958,2469.2
50.91,2433.61259838919,2469.2
50.92,2432.20476081014,2469.2
50.93,2430.75393236214,2469.2
50.94,2429.20607862266,2469.2
50.95,2427.79315952722,2469.2
50.96,2426.21155979908,2469.2
50.97,2425.08775304664,2469.2
50.98,2423.76540106663,2496.6
50.99,2422.37435623236,2496.6
51,2421.25700664563,2496.6
51.01,2420.06748362396,2496.6
51.02,2418.90863893472,2496.6
51.03,2417.18524756249,2496.6
51.04,2415.43514457242,2496.6
51.05,2413.90112302219,2496.6
51.06,2412.24889110869,2496.6
51.07,2410.65777640842,2496.6
51.08,2409.17051232408,2475
51.09,2406.84437261553,2475
51.1,2404.62327759844,2475
51.11,2402.46760035034,2475
51.12,2399.7645441194,2475
51.13,2397.03108215917,2475
51.14,2394.01994225773,2475
51.15,2390.55312323174,2475
51.16,2386.59795592419,2475
51.17,2382.68707665455,2474.99999999999
51.18,2378.28165663554,2455.7
51.19,2373.41090794643,2455.7
51.2,2368.6662092895,2455.7
51.21,2363.96238764452,2455.7
51.22,2359.51733995837,2455.7
51.23,2354.92682163842,2455.7
51.24,2350.29163958338,2455.7
51.25,2345.67369106128,2455.7
51.26,2341.05026169137,2455.7
51.27,2336.56273432713,2455.69999999996
51.28,2332.17615419563,2395.5
51.29,2327.56608728019,2395.5
51.3,2323.2866961231,2395.5
51.31,2318.89950898374,2395.5
51.32,2314.77071484477,2395.5
51.33,2310.43250205053,2395.5
51.34,2306.40242461556,2395.5
51.35,2302.42347128032,2395.5
51.36,2298.59814357628,2395.5
51.37,2294.79714142448,2395.49999999995
51.38,2291.06689985173,2331.40000000005
51.39,2287.59762299469,2331.4
51.4,2284.5268155015,2331.4
51.41,2282.08935570072,2331.4
51.42,2279.95242410123,2331.4
51.43,2278.3266484684,2331.4
51.44,2277.33112690667,2331.4
51.45,2277.13279632628,2331.4
51.46,2277.13905674295,2331.4
51.47,2277.7881969142,2331.4
51.48,2279.00141036039,2366.5
51.49,2280.66277542902,2366.5
51.5,2282.55921739155,2366.5
51.51,2284.3775825462,2366.5
51.52,2286.87101660977,2366.5
51.53,2289.19448683407,2366.5
51.54,2291.57440360984,2366.5
51.55,2293.69627256725,2366.5
51.56,2296.02271451741,2366.5
51.57,2298.36955846019,2366.5
51.58,2300.93864084967,2444.2
51.59,2303.4473700354,2444.2
51.6,2305.94660842375,2444.2
51.61,2308.64966679977,2444.2
51.62,2311.22951849759,2444.2
51.63,2313.67391599993,2444.2
51.64,2316.34238493745,2444.2
51.65,2318.80265573913,2444.2
51.66,2321.15986873271,2444.2
51.67,2323.57322849706,2444.20000000004
51.68,2326.10758389665,2495.4
51.69,2328.75598032685,2495.4
51.7,2331.30427797215,2495.4
51.71,2333.64796128182,2495.4
51.72,2336.06230813291,2495.4
51.73,2338.25643274822,2495.4
51.74,2340.45309190711,2495.4
51.75,2342.78546336568,2495.4
51.76,2345.00525231952,2495.4
51.77,2347.06063964281,2495.39999999999
51.78,2349.28566811316,2478.3
51.79,2351.61354451858,2478.3
51.8,2353.54427786854,2478.3
51.81,2355.790442973,2478.3
51.82,2358.17613017326,2478.3
51.83,2360.44369908443,2478.3
51.84,2362.74267420618,2478.3
51.85,2364.86045883602,2478.3
51.86,2366.87035246871,2478.3
51.87,2369.46985628764,2478.29999999998
51.88,2371.61842312505,2448.20000000002
51.89,2374.14919111235,2448.2
51.9,2376.29263514012,2448.2
51.91,2378.5524716676,2448.2
51.92,2380.60307492509,2448.2
51.93,2382.84988737865,2448.2
51.94,2385.0029114503,2448.2
51.95,2386.92808723874,2448.2
51.96,2388.8725530286,2448.2
51.97,2390.89825318405,2448.2
51.98,2392.85843273622,2420.4
51.99,2394.77480273835,2420.4
52,2396.68102159376,2420.4
52.01,2398.80957062128,2420.4
52.02,2400.66106630218,2420.4
52.03,2402.61462072994,2420.4
52.04,2404.65739816725,2420.4
