Time,Matlab_Irms_1,Matlab_Irms_2,Matlab_Irms_3,Matlab_Irms_4
0.73,34.4861498029482,26.9643939513982,7.52175585316896,61.5413430142697
0.74,30.7381163213929,26.3002325647538,4.43788375501816,61.5413430142697
0.75,3.10757047647723,0.633319148836975,2.47425132925944,61.5413430142697
0.76,13.4747561129636,12.7772878863362,26.2520440009205,61.5413430142697
0.77,53.2625971693265,8.84407712199485,62.106674289702,61.5413430142697
0.78,36.4586085901248,47.8630829117824,11.404474320037,53.9803454972271
0.79,1.18534105228411,24.9190867201593,26.1044277740642,53.980345497227
0.8,44.5115616712236,47.973221964823,3.46166029197876,53.980345497227
0.81,6.76650863883997,12.5026394982097,5.73613086098893,53.980345497227
0.82,5.42667997483959,9.66659159324756,4.23991162002719,53.980345497227
0.83,3.25777870064923,12.9827520816928,9.72497338266284,53.980345497227
0.84,32.5792301144209,7.93273809429988,40.5119682103414,53.980345497227
0.85,42.0960605585338,22.4205185753438,19.6755419815691,53.980345497227
0.86,45.9756470344844,24.9828584449902,20.9927885911132,53.980345497227
0.87,44.9599095484452,29.5488619170872,15.411047629737,53.980345497227
0.88,24.5748589490035,5.62773333174955,18.9471256188731,41.9736226694814
0.89,34.154161285481,9.65412646361753,24.5000348234825,41.9736226694814
0.9,3.96040286977356,21.3172936652032,17.3568907938088,41.9736226694814
0.91,20.0864425258359,1.14460215248045,21.2310446766971,41.9736226694814
0.92,63.8719203711688,39.8880479625234,23.9838724102641,41.9736226694814
0.93,40.7825720522689,7.37882974510617,33.4037423055417,41.9736226694814
0.94,15.7122992222327,13.1889955626942,2.52330366115769,41.9736226694814
0.95,8.21381155507305,2.34646014219655,5.86735141449567,41.9736226694814
0.96,14.0533288414354,24.9342885075001,38.9876173505562,41.9736226694814
0.97,12.0332468214327,13.8251008070226,1.79185398720914,41.9736226694814
0.98,34.0333406888591,30.4190832303885,3.61425746009016,40.9108909704983
0.99,23.3748743659604,11.5601256522607,34.9350000166024,40.9108909704983
1,34.4513553143104,41.0518399159383,6.60048460000633,40.9108909704983
1.01,39.2546581609184,30.3484229690793,8.90623519021914,40.9108909704983
1.02,3.49362042361718,25.1582028321115,21.6645824068735,40.9108909704983
1.03,4.23570525051281,7.58610073861474,11.8218059875083,40.9108909704983
1.04,28.4785328567846,45.6903607195991,17.2118278644331,40.9108909704983
1.05,24.786067519384,23.3555584245246,1.43050909323904,40.9108909704983
1.06,29.1896925642543,17.6822683915641,11.50742417107,40.9108909704983
1.07,15.8807259006765,20.4978057167413,36.378531619039,40.9108909704983
1.08,27.793454391524,7.32211304885831,20.4713413410455,41.7966374245584
1.09,10.120843356933,17.5444424362689,27.6652857948229,41.7966374245584
1.1,16.766134908113,46.9185248537363,30.1523899440022,41.7966374245584
1.11,24.5511419641619,51.8452988223634,27.2941568598202,41.7966374245584
1.12,45.766807239629,43.7050935622684,2.06171367898065,41.7966374245584
1.13,15.6217028728965,23.1886436113027,7.56694073678504,41.7966374245584
1.14,13.1863678087903,25.0000063267257,38.1863741371371,41.7966374245584
1.15,4.23813944414926,9.9316057027619,5.69346625699165,41.7966374245584
1.16,2.02600404865433,13.9112030452895,15.9372070955647,41.7966374245584
1.17,17.8913979444875,2.75163000132731,15.1397679447798,41.7966374245584
1.18,24.109354308926,43.514777948211,19.4054236409037,46.5443111454021
1.19,17.1065006499776,31.6214674632046,14.5149668148459,46.5443111454021
1.2,9.29471759266453,9.553045861066,18.8477634553515,46.5443111454021
1.21,13.7019887932968,33.2710777295715,19.5690889378936,46.5443111454021
1.22,1.37563216993491,9.97945095746364,11.3550831257793,46.5443111454021
1.23,8.30103979983533,12.0540973747379,20.3551371729542,46.5443111454021
1.24,29.2974993972473,27.584400007966,1.71309939090113,46.5443111454021
1.25,5.38162856186882,14.3959840455928,19.7776126058425,46.5443111454021
1.26,8.95364130663814,44.7871946851928,35.8335533801737,46.5443111454021
1.27,38.2434980335227,59.7835855716962,21.5400875365522,46.5443111454021
1.28,36.2007749474024,14.5644929662869,50.7652679120709,39.2994503778361
1.29,32.4462822898722,31.9737469264706,64.4200292179641,39.2994503778361
1.3,2.28352954099462,34.3575380630411,36.6410676024166,39.2994503778361
1.31,31.1973962066209,5.32891807233987,36.5263142805822,39.2994503778361
1.32,33.8340372168296,26.5845754343928,7.24946178405675,39.2994503778361
1.33,15.4392941445222,22.7210990815506,7.28180493540727,39.2994503778361
1.34,48.6078381911906,13.5716610940874,35.0361770987232,39.2994503778361
1.35,27.3992383747316,9.83991527357326,17.5593231027781,39.2994503778361
1.36,43.485016309717,4.99347617424543,38.4915401338517,39.2994503778361
1.37,1.49647777073355,9.57703473010478,11.0735125024592,39.2994503778361
1.38,2.24668525151403,33.4640647564877,31.2173795033528,40.7957411992968
1.39,44.8131550118974,42.5809026822082,2.23225232806939,40.7957411992968
1.4,9.97240026047582,11.5036312001748,21.4760314622717,40.7957411992968
1.41,22.7132026353201,29.3638997532325,52.077102386934,40.7957411992968
1.42,48.5623719955026,18.5655867623934,29.9967852314894,40.7957411992968
1.43,47.6080954658724,3.89641895979403,43.7116765076984,40.7957411992968
1.44,4.44763497232339,26.3239014905054,30.7715364644497,40.7957411992968
1.45,26.9027988746965,17.3210629695103,9.58173590680601,40.7957411992968
1.46,10.9207567255661,37.0599972660122,26.1392405388251,40.7957411992968
1.47,21.8709143192148,52.5010475422069,30.6301332213709,40.7957411992968
1.48,17.6890675574032,31.8902633048728,14.2011957458484,44.9291720377752
1.49,11.3197082734974,5.53786147946569,5.78184679241115,44.9291720377752
1.5,22.7824583055775,10.4153838494613,12.3670744577359,44.9291720377752
1.51,7.86694507901905,25.9871082462362,33.8540533268762,44.9291720377752
1.52,21.4373272866756,26.0246581258194,47.4619854141162,44.9291720377752
1.53,30.9800589292644,5.17987862412861,25.8001803035156,44.9291720377752
1.54,18.6693067722562,24.5088214272366,5.83951465659915,44.9291720377752
1.55,18.9574116046306,1.34961899115819,20.30703059417,44.9291720377752
1.56,36.2665400313239,44.4516220257443,8.1850819927989,44.9291720377752
1.57,15.3364779682041,10.4885310808316,25.8250090474168,44.9291720377751
1.58,1.67585423991408,25.6469812437112,23.9711270054163,41.1040594102335
1.59,8.62876992130595,17.2894035415273,25.9181734612142,41.1040594102334
1.6,39.52420283084,30.3768978744066,9.14730495481345,41.1040594102334
1.61,31.1151933016668,3.9686765743909,27.1465167288957,41.1040594102334
1.62,43.903364658944,20.3369512981846,23.5664133623795,41.1040594102334
1.63,15.0112347063159,6.39839000509137,8.61284469960399,41.1040594102334
1.64,38.4453510436568,31.8552132299416,6.5901378120952,41.1040594102334
1.65,0.254470551646559,19.8522675692987,19.5977970160313,41.1040594102334
1.66,30.342690187893,15.8873870712004,14.4553031150724,41.1040594102334
1.67,7.87853453779305,18.0441625587934,10.1656280193794,41.1040594102334
1.68,26.9227192336858,7.33140322990194,19.5913160021636,39.6215408584775
1.69,18.7304790267512,23.1027490132653,41.8332280416377,39.6215408584775
1.7,5.42872179339735,8.53340391257453,13.9621257043527,39.6215408584775
1.71,28.0801443176048,27.8826724946703,0.197471824554278,39.6215408584775
1.72,2.3238363227623,6.49513077245159,8.81896709683473,39.6215408584775
1.73,10.0050622780855,38.0962497395496,28.0911874598431,39.6215408584775
1.74,17.5653657375325,44.2931605711174,26.7277948352037,39.6215408584775
1.75,12.592874403852,22.971097744286,10.3782233388129,39.6215408584775
1.76,24.7608876859008,1.01499094455562,23.7458967429649,39.6215408584775
1.77,31.7413608401865,18.66569441797,13.0756664205963,39.6215408584775
1.78,28.159221310976,15.1115959857832,13.0476253235725,47.1159421003125
1.79,0.190886041271171,30.4513201861008,30.2604341464488,47.1159421003125
1.8,20.8731927980785,25.4074890060772,4.53429620961745,47.1159421003125
1.81,1.41479579445788,21.8310590382554,20.4162632454167,47.1159421003125
1.82,2.54337268751101,32.6555528135489,35.1989254994408,47.1159421003125
1.83,14.5731573152117,32.6587615160202,18.0856041991874,47.1159421003125
1.84,2.59019049266674,25.8828732677733,23.2926827767257,47.1159421003125
1.85,35.0118901203119,37.5067806087108,2.49489049001736,47.1159421003125
1.86,12.5149488252157,31.1133240992396,18.5983752724029,47.1159421003125
1.87,8.17544667487491,13.9298504953283,22.1052971718242,47.1159421003124
1.88,20.0560130231082,21.0318195425059,41.0878325639954,42.2233075445304
1.89,7.99270533763515,35.4577314428005,27.4650261035444,42.2233075445304
1.9,1.59975629220341,18.1965588927579,19.7963151865822,42.2233075445304
1.91,3.15509711695901,37.4844888620055,40.6395859805864,42.2233075445304
1.92,28.7622871609802,36.2931076574251,7.53082049806634,42.2233075445304
1.93,5.82513590925269,22.365418925743,16.5402830181099,42.2233075445304
1.94,13.6295722988806,11.7334778721393,1.89609442511942,42.2233075445304
1.95,7.53546232392389,5.23670013901154,12.7721624613156,42.2233075445304
1.96,26.6879584394284,1.81794157841117,24.8700168626343,42.2233075445304
1.97,5.8292666068279,25.5979782226296,31.4272448310778,42.2233075445304
1.98,9.82524954101912,22.3838255971581,12.5585760545189,44.0128401719316
1.99,37.3507437926193,7.95400949402633,45.3047532850236,44.0128401719316
2,11.0283726894616,16.1707052384967,27.1990779263382,44.0128401719316
2.01,27.007327771661,1.42384675852435,25.5834810115137,44.0128401719316
2.02,17.5483563587256,36.9650980208004,19.4167416604553,44.0128401719316
2.03,14.5428990818735,24.3993161463323,9.85641706283912,44.0128401719316
2.04,14.6863697640193,3.17373749226744,17.8601072579064,44.0128401719316
2.05,2.70258942475241,21.4197043406438,24.1222937637768,44.0128401719316
2.06,10.1220659285256,7.29801671705837,17.420082643964,44.0128401719316
2.07,46.4340016931084,14.7024792209484,31.7315224737755,44.0128401719316
2.08,0.0412616175550102,28.1714840579438,28.130222438768,48.4039554168872
2.09,27.390415584325,5.58358660531244,21.8068289806296,48.4039554168872
2.1,14.407907673061,32.584686081459,46.9925937528997,48.4039554168872
2.11,39.889087213341,8.47872329431519,31.4103639174019,48.4039554168872
2.12,35.5220023781445,25.2304324984301,10.2915698780908,48.4039554168872
2.13,2.36590955364315,40.8400564645612,38.4741469125374,48.4039554168872
2.14,1.7756055791016,28.1605400621652,29.9361456396475,48.4039554168872
2.15,44.2553102698798,57.7635131865305,13.5082029150336,48.4039554168872
2.16,20.3229847829626,7.26120396642738,13.0617808149128,48.4039554168872
2.17,0.874675281222969,14.2546507544885,15.1293260340922,48.4039554168872
2.18,26.6084518860407,16.9139814721783,43.5224333565977,47.934602324417
2.19,14.5777581785276,34.7794930879604,20.2017349110531,47.934602324417
2.2,53.2382094583362,26.2828079316762,26.9554015250352,47.934602324417
2.21,11.8140077904057,56.8801812884184,45.0661734996326,47.934602324417
2.22,7.67718429250328,15.9618797400563,8.28469544917278,47.934602324417
2.23,32.9990373368332,28.3081867781347,4.69085056031513,47.934602324417
2.24,1.47661545047755,31.1634749313746,29.6868594825163,47.934602324417
2.25,35.4402781345491,8.29321584250647,27.147062293659,47.934602324417
2.26,12.982118372826,26.4121425525334,13.4300241780876,47.934602324417
2.27,19.7270570169781,2.48622232995894,22.2132793453164,47.934602324417
2.28,7.26135203456596,17.8115177901878,10.5501657540016,55.3953301280893
2.29,10.1041422612913,15.7631975627915,5.65905530312025,55.3953301280893
2.3,27.7556887768707,28.3483427632469,0.59265398799757,55.3953301280893
2.31,14.331810436773,18.8869164105617,33.2187268457144,55.3953301280893
2.32,19.2515719552424,6.21849096339605,13.033080993464,55.3953301280893
2.33,8.03739230620047,3.89233941862328,11.9297317264439,55.3953301280893
2.34,6.21543482827563,37.91388240696,31.698447580304,55.3953301280893
2.35,20.4004121046723,25.6959746745985,5.29556257154692,55.3953301280893
2.36,20.8437164215947,46.5784407907173,25.7347243707434,55.3953301280893
2.37,32.7441557541993,22.2607531433812,10.4834026091949,55.3953301280893
2.38,26.3490119747101,7.79194255674796,34.1409545298368,58.9236964217283
2.39,71.4083769895228,35.7430770812447,35.6652999066518,58.9236964217283
2.4,75.4648461405694,49.3175433718131,26.1473027671301,58.9236964217283
2.41,4.87198587881815,25.91489763163,21.0429117544314,58.9236964217283
2.42,13.8848986098053,1.42564509022985,12.4592535211936,58.9236964217283
2.43,9.78688599437046,16.6183475405791,6.83146154458862,58.9236964217283
2.44,5.42180855995457,24.4197072728338,29.8415158311687,58.9236964217283
2.45,40.350165106952,12.3750626324022,52.7252277377319,58.9236964217283
2.46,16.2795918567519,9.48893834064301,25.7685301957745,58.9236964217283
2.47,22.4639609980711,64.4420612138963,41.9781002142063,58.923696421729
2.48,50.2277649552375,67.5992779546404,17.3715129977864,73.5132777122609
2.49,70.9947883214344,64.7700046808126,6.22478364223501,73.5132777122609
2.5,54.8211303680854,14.4663864663502,69.2875168360518,73.5132777122609
2.51,0.498936856909574,25.5109478996337,26.0098847581639,73.5132777122609
2.52,4.62006127663048,53.0375050454249,48.4174437704139,73.5132777122609
2.53,39.4806006778922,72.1668319819161,32.6862313056461,73.5132777122609
2.54,8.36415528073257,15.3418903113595,6.97773502900677,73.5132777122609
2.55,17.9475566885324,34.0288820743094,51.9764387612213,73.5132777122609
2.56,50.4576521498282,62.4059622125777,11.9483100611329,73.5132777122609
2.57,23.1667029656248,32.7330116525255,9.56630868528171,73.5132777122609
2.58,51.7563200151898,2.12205989499385,49.6342601218111,69.4264999837958
2.59,63.3775486968335,32.0399043402745,31.3376443549333,69.4264999837958
2.6,57.2644808174359,8.00904671323708,65.2735275290497,69.4264999837958
2.61,11.6491004577254,6.95040622727149,18.5995066833768,69.4264999837958
2.62,16.7899446514329,3.08061301444565,13.7093316386051,69.4264999837958
2.63,0.00295655229551089,50.9640738140683,50.9670303679829,69.4264999837958
2.64,8.68083570098433,4.44481587925003,4.23601982335282,69.4264999837958
2.65,18.5365775948861,7.24794232398723,11.2886352692766,69.4264999837958
2.66,28.4435490203218,39.0587555312039,10.6152065092635,69.4264999837958
2.67,21.6116353832212,44.8092145224824,66.4208499073226,69.4264999837958
2.68,50.1610364396647,20.9503517130488,71.1113881510908,74.2891708124405
2.69,14.3155178782719,1.65002980608933,12.6654880738006,74.2891708124408
2.7,24.3228285356359,11.8759797238106,36.1988082610654,74.2891708124408
2.71,50.4756601486731,50.2120787988823,0.263581348166235,74.2891708124408
2.72,17.10418531049,19.1412349773209,2.03704966521143,74.2891708124408
2.73,53.5109614504115,9.64214728496746,63.153108737006,74.2891708124408
2.74,38.9864028477489,24.7155848404859,14.2708180056468,74.2891708124408
2.75,11.2055870268167,58.0159167332879,46.8103297048492,74.2891708124408
2.76,31.4143492211791,10.3612072721475,41.7755564949511,74.2891708124408
2.77,68.8782632334246,34.13188565002,34.7463775817921,74.2891708124408
2.78,52.38405813625,52.2269750585477,0.157083079327628,79.3724215329229
2.79,29.5069719796249,62.0226831666782,32.515711188669,79.3724215329229
2.8,6.53402835361529,10.3268462664728,3.79281791123589,79.3724215329229
2.81,11.3394946535708,3.18685129099317,8.1526433641982,79.3724215329229
2.82,48.297716163631,16.3045975539724,64.6023137159901,79.3724215329229
2.83,29.4613386588038,52.7913800680008,23.3300414075727,79.3724215329229
2.84,23.3500727003686,47.3142428874826,23.9641701887304,79.3724215329229
2.85,85.1087409406993,55.8128023558719,29.2959385864562,79.3724215329229
2.86,12.021332787764,26.4842930307415,14.4629602445953,79.3724215329229
2.87,48.3172176850091,82.1861768995369,33.8689592129014,79.3724215329231
2.88,39.323433395614,39.318049225148,0.00538416885151102,84.3874931491628
2.89,39.6836654180997,75.5964622012689,35.9127967815438,84.3874931491628
2.9,65.5721064258873,76.2636201933288,10.6915137690524,84.3874931491628
2.91,40.8063816201282,24.2047622094061,16.601619412346,84.3874931491628
2.92,51.5270463875082,35.9006154137268,15.6264309721668,84.3874931491628
2.93,36.9230880816684,6.269684420359,43.1927725036524,84.3874931491628
2.94,31.1949786194825,1.12905380370783,30.0659248141576,84.3874931491628
2.95,4.33030972235147,39.4502345849157,43.7805443088884,84.3874931491628
2.96,43.112480392108,84.6407548260097,41.528274432276,84.3874931491628
2.97,0.483114675935803,10.8082291304841,10.3251144561675,84.3874931491628
2.98,62.7441346085211,15.3853397079852,78.129474318134,83.206757538075
2.99,19.2975739647473,72.3873146041063,53.0897406377364,83.206757538075
3,37.1124679551183,33.3270604155983,3.78540753790362,83.206757538075
3.01,72.550101453832,30.5614000195704,41.9887014358894,83.206757538075
3.02,19.9506940027174,39.1857254622052,59.1364194633059,83.206757538075
3.03,47.4650508983834,43.6982045474205,3.76684634934799,83.206757538075
3.04,47.7676409162535,25.3274708280963,22.440170089782,83.206757538075
3.05,40.6487451053006,75.3672786843908,34.7185335774649,83.206757538075
3.06,21.4909084580495,21.9196817477443,43.4105902041771,83.206757538075
3.07,20.9855427861546,61.6836114786687,40.6980686941307,83.2067575380748
3.08,42.5922488798536,26.6632244282477,15.9290244532301,79.4670699094914
3.09,34.2823992101162,54.7429295554754,20.4605303437344,79.4670699094914
3.1,14.7197853962462,0.434466060374594,15.1542514550034,79.4670699094914
3.11,0.170112013105866,17.8999240970341,17.7298120855474,79.4670699094914
3.12,20.8015076932382,80.0439783869972,59.2424706953755,79.4670699094914
3.13,45.996225746174,5.94965134975548,51.9458770975556,79.4670699094914
3.14,29.8463247367792,31.1886841385808,1.3423594001773,79.4670699094914
3.15,1.6398221731634,65.0506377969008,66.6904599684456,79.4670699094914
3.16,34.7532541075073,3.2731584750265,31.4800956308643,79.4670699094914
3.17,96.0650718440194,38.252679324113,57.8123925182976,79.4670699094914
3.18,42.1887286713007,44.9886506658627,2.79992199617589,86.3634326552618
3.19,4.06785037622548,66.6929384490092,62.625088074402,86.3634326552621
3.2,9.12234904701081,68.7507974927334,59.6284484473406,86.3634326552621
3.21,6.63966682680845,16.555104867108,23.194771695538,86.3634326552621
3.22,19.9582392241168,22.1491357041447,42.1073749298846,86.3634326552621
3.23,53.8836887185009,24.7885666785817,29.0951220415447,86.3634326552621
3.24,25.11508973247,40.896652656603,15.7815629225092,86.3634326552621
3.25,16.5273542509929,41.7597543664092,25.2324001137935,86.3634326552621
3.26,51.2426942478893,76.1852892573253,24.9425950078096,86.3634326552621
3.27,67.5570163545403,58.3538773544337,9.20313900173371,86.3634326552621
3.28,19.4334720227763,6.20842109956332,13.2250509248345,82.3555183336247
3.29,40.3723764731633,28.9372943051399,11.4350821696474,82.3555183336247
3.3,45.6309545588107,38.848784506514,6.78217005392131,82.3555183336247
3.31,9.02490187841129,1.8171359986486,7.20776588138296,82.3555183336247
3.32,51.8349959591044,18.4755926616373,33.3594032990924,82.3555183336247
3.33,16.9740638135616,48.786438883122,65.760502698306,82.3555183336247
3.34,23.0891842729341,14.7044820359596,37.7936663105173,82.3555183336247
3.35,60.0134401730831,46.2341911754683,13.7792489960013,82.3555183336247
3.36,36.3992879409163,4.83353566846124,31.5657522708388,82.3555183336247
3.37,57.3974208627803,8.66054712894534,48.7368737322213,82.3555183336246
3.38,20.8240326866765,12.0774493481338,8.74658334016442,79.6300226045428
3.39,54.5069139705227,46.7151828638556,7.79173110829264,79.6300226045428
3.4,18.1381362405554,5.66042993495004,23.7985661771284,79.6300226045428
3.41,3.30374491269085,29.9709590189159,33.274703933228,79.6300226045428
3.42,31.2557203048047,49.9549869389331,18.6992666357438,79.6300226045428
3.43,18.6927712270444,15.547202033348,34.2399732587755,79.6300226045428
3.44,10.2513540950038,23.9658711270795,13.7145170304537,79.6300226045428
3.45,1.8081553804545,32.650748528442,30.8425931496065,79.6300226045428
3.46,39.0651573516543,70.0001641006041,30.935006750564,79.6300226045428
3.47,36.4599637168716,21.215696980637,57.675660695894,79.6300226045431
3.48,13.4384713796547,67.2369907284524,53.7985193471758,86.9128327693903
3.49,65.6377744068475,17.9821708389378,47.6556035695364,86.9128327693903
3.5,28.8589045235701,41.1233753698865,12.2644708479322,86.9128327693903
3.51,16.9471496735976,16.0005284144446,32.9476780864251,86.9128327693903
3.52,1.90844513950596,6.27467389882083,8.18311903994781,86.9128327693903
3.53,0.98197325570738,41.9130438205116,40.9310705664232,86.9128327693903
3.54,42.8803821297017,43.3154171496863,86.1957992777744,86.9128327693903
3.55,47.9729539063256,31.0884687494519,16.8844851584984,86.9128327693903
3.56,54.6254130218021,81.1822517009383,26.5568386807483,86.9128327693903
3.57,4.15639665167144,30.3355284100209,26.1791317567283,86.9128327693904
3.58,25.7191206066232,14.0279802063117,39.7471008145586,88.8772327426995
3.59,24.8654176696213,3.11541701168309,21.7500006563204,88.8772327426996
3.6,39.9060548337222,41.0870253078517,1.18097047250412,88.8772327426996
3.61,17.5984741648983,30.6445134783311,13.0460393150498,88.8772327426996
3.62,33.0460772566713,49.564305433007,16.5182281747112,88.8772327426996
3.63,18.316495085496,21.2713057682808,39.5878008553997,88.8772327426996
3.64,2.61877755374761,75.4003326008348,72.7815550454667,88.8772327426996
3.65,32.4018222477923,57.7558567384187,25.3540344922417,88.8772327426996
3.66,15.5352322444012,65.05976567104,80.5949979138244,88.8772327426996
3.67,14.5080563553523,60.2192728604873,45.7112165067523,88.8772327426996
3.68,14.2834312950574,25.6618872967721,11.3784560000922,98.6645351684176
3.69,54.2803797469667,57.5919700670656,3.31159032171147,98.664535168418
3.7,25.6357971496675,1.3223741388821,26.9581712901734,98.664535168418
3.71,23.7590139025311,24.9620617566357,1.20304785572094,98.664535168418
3.72,36.7546770518851,2.98034484604437,39.7350218995545,98.664535168418
3.73,62.9941145233711,6.49964411208762,56.4944704096706,98.664535168418
3.74,1.25963717207792,84.5605977742283,85.8202349479265,98.664535168418
3.75,57.832771060775,66.8189764569189,8.98620539451668,98.664535168418
3.76,89.6310277533899,42.1490658951971,47.4819618565832,98.664535168418
3.77,20.763876346964,52.0603896302425,72.8242659788292,98.664535168418
3.78,24.775066573888,28.1904387252885,3.41537214977681,106.534209059813
3.79,27.5335079590695,5.8203264060322,33.3538343634859,106.534209059813
3.8,1.22762966366018,26.4750870903431,27.7027167556241,106.534209059813
3.81,48.9221601149771,48.6990162045154,0.223143912086356,106.534209059813
3.82,84.1466057812754,2.12965622292836,82.016949556737,106.534209059813
3.83,63.1152723250015,68.5016064442429,5.38633412085259,106.534209059813
3.84,47.8011489387016,2.72497388296116,50.5261228232889,106.534209059813
3.85,22.5457094644231,24.2657285352047,1.72001906915815,106.534209059813
3.86,19.8598856340969,8.64312194456373,28.5030075770439,106.534209059813
