Time,Irms_1,Irms_2,Irms_3,Irms_4
1.3,5.37481850058986,22.1694984540865,-27.5443169530572,39.2994503778361
1.31,-1.24594324557443,8.36911021459906,-7.12316696740384,39.2994503778361
1.32,-12.6036479915033,-12.4166240209262,25.0202720140503,39.2994503778361
1.33,15.3989768901398,-10.3152523415376,-5.08372454698132,39.2994503778361
1.34,25.9837935636609,-12.5047722187247,-13.4790213433153,39.2994503778361
1.35,12.7831157342033,-7.409223977192,-5.37389175539041,39.2994503778361
1.36,-3.21550615326935,26.5393805265593,-23.3238743716691,39.2994503778361
1.37,-7.73065980591271,-32.6020805818051,40.3327403893384,39.2994503778361
1.38,7.99142923826135,-27.9290238181161,19.937594581474,40.7957411992968
1.39,-14.9101546306818,9.74852498915806,5.16162964314287,40.7957411992968
1.4,-11.9901005309885,10.6655834144768,1.32451711813083,40.7957411992968
1.41,-16.1890061756807,13.4066054535329,2.78240072376699,40.7957411992968
1.42,2.62734160009857,-26.3206835793222,23.6933419808428,40.7957411992968
1.43,34.7911880061353,-17.0647441386914,-17.7264438658229,40.7957411992968
1.44,-1.28391315334871,-4.48242860026794,5.76634175523744,40.7957411992968
1.45,-10.913267489873,9.62151064802847,1.29175684346365,40.7957411992968
1.46,-4.54882055777988,-9.83339485599959,14.3822154154002,40.7957411992968
1.47,8.59234101006735,-30.026290408099,21.4339493996509,40.7957411992969
1.48,1.57861782993012,11.794888742295,-13.3735065706059,44.9291720377752
1.49,-20.6769706398431,23.888834836834,-3.21186419537013,44.9291720377752
1.5,-17.4205761725915,23.9800137717405,-6.55943759752823,44.9291720377752
1.51,24.8020772844884,-34.6871131896607,9.88503590679153,44.9291720377752
1.52,34.3069178414319,-17.2391373925472,-17.0677804472637,44.9291720377752
1.53,-4.9633028096906,3.14025810627404,1.82304470503574,44.9291720377752
1.54,-39.5390662305903,8.0025914948709,31.5364747373383,44.9291720377752
1.55,-11.3103006005148,12.5248185033408,-1.21451790120519,44.9291720377752
1.56,4.90439222087609,8.98454098068676,-13.8889331999436,44.9291720377752
1.57,10.7546110186824,3.41070658948765,-14.1653176065508,44.9291720377751
1.58,7.79359925954207,-7.683860285268,-0.109738972653242,41.1040594102335
1.59,-11.7439725310882,-21.4715381455628,33.2155106782718,41.1040594102334
1.6,-15.8643442254318,-9.02051250890718,24.8848567359597,41.1040594102334
1.61,11.0355803987527,15.8491316189673,-26.8847120161008,41.1040594102334
1.62,2.06474343973412,15.6969078539699,-17.7616512920847,41.1040594102334
1.63,3.52986784712643,-0.20922942886251,-3.32063841664314,41.1040594102334
1.64,-9.31451348464191,7.64458618362343,1.66992730263778,41.1040594102334
1.65,13.0037937964417,10.8731141466961,-23.8769079415189,41.1040594102334
1.66,7.63838975019635,-11.5076249986009,3.86923525002356,41.1040594102334
1.67,14.0077349927285,0.314156840820135,-14.3218918319297,41.1040594102334
1.68,20.7173294140857,-36.7276828078242,16.0103533953573,39.6215408584775
1.69,-3.98577316012683,-11.9123639317287,15.8981370934764,39.6215408584775
1.7,-14.0949444553322,13.0785943487878,1.01635010816382,39.6215408584775
1.71,-1.50338368544763,-4.70031693533851,6.20370062240697,39.6215408584775
1.72,16.9329631619986,-22.9829821604785,6.05001900009872,39.6215408584775
1.73,3.89776802466718,4.01920731106758,-7.91697533411565,39.6215408584775
1.74,-12.7478000058729,21.1268804867936,-8.37908047929969,39.6215408584775
1.75,-6.02661999973301,15.323961840875,-9.2973418395211,39.6215408584775
1.76,18.8261136920772,-28.6579053736421,9.83179168318373,39.6215408584775
1.77,27.6733126457507,-19.4289713672066,-8.24434127692386,39.6215408584775
1.78,-15.2789434270296,32.0368780244549,-16.7579345958042,47.1159421003125
1.79,-15.8441194154782,-10.4234625830404,26.2675820001396,47.1159421003125
1.8,-0.288437116080337,-10.7294195762495,11.0178566939506,47.1159421003125
1.81,3.29264898190871,-0.289598192995198,-3.00305078729278,47.1159421003125
1.82,2.15284341943348,18.9448981850205,-21.0977416028348,47.1159421003125
1.83,6.10617019530413,-9.84092449206829,3.73475429838323,47.1159421003125
1.84,26.9096373848055,-14.0275047199712,-12.8821326632141,47.1159421003125
1.85,-10.2001733130342,13.1116033747647,-2.91143006010941,47.1159421003125
1.86,11.9373076777868,-11.4622634236131,-0.47504425255316,47.1159421003125
1.87,-15.3481827742909,-8.23243721384158,23.5806199897536,47.1159421003124
1.88,-6.07751911116185,3.34771368343674,2.72980542934443,42.2233075445304
1.89,25.1501345362962,-9.19712969655421,-15.9530048381217,42.2233075445304
1.9,-31.1392944879756,11.1895234099655,19.9497710796299,42.2233075445304
1.91,-14.4993165282864,9.04336357147752,5.45595295842834,42.2233075445304
1.92,2.30029514344119,-7.2743876933678,4.97409255154577,42.2233075445304
1.93,-15.0753879942642,19.7326724920006,-4.65728449611532,42.2233075445304
1.94,-33.1684966187342,11.5703820457634,21.5981145745906,42.2233075445304
1.95,15.0135701724486,-30.7558165012669,15.7422463304372,42.2233075445304
1.96,0.542973021194749,-6.65482063410021,6.11184761452465,42.2233075445304
1.97,7.30588874014446,-0.444216544595614,-6.86167219392819,42.2233075445305
1.98,-5.39982637365344,-22.6059895248315,28.0058159001059,44.0128401719316
1.99,16.9287179816116,5.12172552682188,-22.0504435068147,44.0128401719316
2,31.7406183139072,-8.99555110840351,-22.7450672038836,44.0128401719316
2.01,-34.921272155844,20.4545211379087,14.4667510195552,44.0128401719316
2.02,13.3987566929991,-10.6726268904179,-2.72612980096064,44.0128401719316
2.03,29.403272923344,-18.3569204613066,-11.0463524604172,44.0128401719316
2.04,-0.0560440074497194,16.4751810964496,-16.4191370873791,44.0128401719316
2.05,1.90602940922304,-14.3815561104759,12.4755267028721,44.0128401719316
2.06,13.8065694927606,-12.4058812148699,-1.40068827627018,44.0128401719316
2.07,-9.52306739125176,16.7603786921043,-7.23731129923157,44.0128401719316
2.08,-0.375987409243021,4.85013085593483,-4.474143445071,48.4039554168872
2.09,20.671967884782,-22.0224812979069,1.35051341474362,48.4039554168872
2.1,9.00846448549022,-0.170804564852297,-8.83765991901731,48.4039554168872
2.11,-0.532217227494126,-7.64903714704716,8.18125437616209,48.4039554168872
2.12,-15.0047802378013,1.68162297753886,13.3231572618819,48.4039554168872
2.13,20.0417179936743,-8.04991370164095,-11.991804290413,48.4039554168872
2.14,-8.74015529598522,7.75505571502251,0.985099582582081,48.4039554168872
2.15,-13.4357365762691,-4.55440341824382,17.990139996134,48.4039554168872
2.16,21.48455986624,-37.5371201615471,16.0525602969257,48.4039554168872
2.17,13.5428213926559,-10.2787150487359,-3.26410634229956,48.4039554168872
2.18,-1.68035370122357,1.53906514491837,0.141288557924436,47.934602324417
2.19,13.9592972345037,-41.1370119941194,27.1777147612346,47.934602324417
2.2,8.53765339708447,40.986921398539,-49.5245747940047,47.934602324417
2.21,-24.0168531757542,4.81348927349556,19.2033639038783,47.934602324417
2.22,6.99762739888775,-28.3020006922112,21.3043732949425,47.934602324417
2.23,10.2935204235809,-5.49010039415646,-4.80342002780388,47.934602324417
2.24,-27.6581248710256,23.2468595158666,4.41126535677885,47.934602324417
2.25,-5.04741687902031,-50.21997124552,55.2673881261613,47.934602324417
2.26,38.1233256650762,-29.2430736673304,-8.88025199612579,47.934602324417
2.27,13.1643272306143,4.22807256641776,-17.3923997954131,47.934602324417
2.28,-29.1710564653847,-11.6314024433902,40.8024589103962,55.3953301280893
2.29,36.552240571805,-21.8702880776187,-14.6819524925662,55.3953301280893
2.3,-10.7545931147236,37.065884342179,-26.3112912258345,55.3953301280893
2.31,-20.0413778481671,-24.4451850695995,44.4865629193878,55.3953301280893
2.32,22.0522039722745,-13.3919928596129,-8.66021111104126,55.3953301280893
2.33,-12.3618511458768,32.3322023415903,-19.9703511940925,55.3953301280893
2.34,-33.1629730499934,-2.11684409334245,35.2798171449573,55.3953301280893
2.35,72.4454870291724,-8.87770853804964,-63.5677784895035,55.3953301280893
2.36,-37.182434379204,28.9145596633426,8.26787471748135,55.3953301280893
2.37,0.416532233061842,-11.6811885930938,11.2646563616512,55.3953301280893
2.38,29.4619892019083,10.961486120524,-40.4234753208137,58.9236964217283
2.39,-20.903995583363,-0.906019770705547,21.8100153556898,58.9236964217283
2.4,39.2640338807682,-44.6468614665645,5.38282758741467,58.9236964217283
2.41,-2.71517049517507,25.369654574309,-22.6544840775131,58.9236964217283
2.42,-48.4583658483867,28.8925543022956,19.5658115477112,58.9236964217283
2.43,28.4083493397475,-19.4877363740242,-8.92061296410309,58.9236964217283
2.44,-27.1283266170042,51.6640836124404,-24.535756993815,58.9236964217283
2.45,-21.0338088646967,-10.4073080021172,31.4411168684352,58.9236964217283
2.46,40.023944650576,-6.07556477224539,-33.9483798767107,58.9236964217283
2.47,-1.7312405215446,31.8198653364791,-30.0886248133137,58.923696421729
2.48,9.60034839431649,-42.9587469253417,33.3583985326442,73.5132777122609
2.49,16.4885851539766,27.2686767210543,-43.757261873412,73.5132777122609
2.5,-31.4397554534242,14.9510637887809,16.4886916662632,73.5132777122609
2.51,24.7488290056251,-15.6567349390382,-9.09209406496661,73.5132777122609
2.52,-23.9899807667376,41.3618766360288,-17.37189586767,73.5132777122609
2.53,3.75408260635264,-20.702906229269,16.9488236245355,73.5132777122609
2.54,16.6336103315517,2.4735716540484,-19.1071819839813,73.5132777122609
2.55,-40.1358091130629,15.0818360533144,25.0539730613684,73.5132777122609
2.56,60.4694586456188,-60.7475961240988,0.278137480097908,73.5132777122609
2.57,-28.3688149728289,59.7718096642311,-31.4029946897811,73.5132777122607
2.58,13.789549583651,-41.8174706641656,28.0279210821335,69.4264999837958
2.59,10.5399117853275,31.4383973759679,-41.9783091596764,69.4264999837958
2.6,-47.9253195863805,-13.1885712851338,61.113890873136,69.4264999837958
2.61,53.5399279541118,-16.8489714792376,-36.6909564732545,69.4264999837958
2.62,-37.6926000777102,24.0121438226729,13.6804562566572,69.4264999837958
2.63,6.40952836181491,-42.0043157812336,35.5947874210378,69.4264999837958
2.64,-27.9075212698462,60.9642876524009,-33.0567663809336,69.4264999837958
2.65,12.2610579699526,-41.0410360364861,28.7799780681524,69.4264999837958
2.66,18.6941905827748,22.5689440563779,-41.263134637534,69.4264999837958
2.67,-19.9466657937449,-36.0070169682858,55.9536827636518,69.4264999837958
2.68,76.5777607912642,1.29779015455729,-77.875550944204,74.2891708124405
2.69,-60.789336304616,1.73792972196182,59.0514065842743,74.2891708124408
2.7,47.6064841135283,-14.6362927074922,-32.9701914044163,74.2891708124408
2.71,-16.5689807723179,2.70769065145209,13.8612901224853,74.2891708124408
2.72,39.2104679996084,-42.2287341846637,3.01826618667354,74.2891708124408
2.73,-31.0406295155236,28.716497385139,2.3241321320044,74.2891708124408
2.74,12.762352101709,-28.5449553748274,15.7826032747373,74.2891708124408
2.75,-18.0260459117605,58.5074682895907,-40.4814223762091,74.2891708124408
2.76,26.3349114189129,-45.7572099957861,19.4222985784918,74.2891708124408
2.77,-30.4224127592896,34.4982277161065,-4.07581495519548,74.2891708124408
2.78,17.3304059199354,-35.1096259948994,17.7792200765829,79.3724215329229
2.79,-28.0224034615209,41.4386605018192,-13.4162570386771,79.3724215329229
2.8,8.54356674191386,-60.6626014061165,52.1190346658217,79.3724215329229
2.81,-23.3974460476666,46.5726070430701,-23.1751609937821,79.3724215329229
2.82,26.6489234205328,-35.2896246693226,8.6407012504084,79.3724215329229
2.83,-17.4829445092174,27.0949507414538,-9.61200623061525,79.3724215329229
2.84,24.9903438822282,-35.1405823422612,10.1502384616517,79.3724215329229
2.85,-2.92477905934188,27.0941461768108,-24.169367115848,79.3724215329229
2.86,13.1205429206612,-34.4703165333927,21.3497736143505,79.3724215329229
2.87,-51.834992169889,44.1411028955652,7.6938892759439,79.3724215329231
2.88,86.8179098873154,-87.0545396531152,0.236629767416662,84.3874931491628
2.89,-62.0019743820389,39.1989461077102,22.8030282759491,84.3874931491628
2.9,30.0335932528374,-2.39615626683698,-27.6374369843802,84.3874931491628
2.91,-53.2552028220185,35.0362200987154,18.2189827249234,84.3874931491628
2.92,61.7170819381371,13.5822286428246,-75.2993105793442,84.3874931491628
2.93,-23.3979777908718,-33.8346742832472,57.2326520757402,84.3874931491628
2.94,29.0850977499616,25.464459168456,-54.549556916799,84.3874931491628
2.95,10.1976634127571,-69.5029165056219,59.3052530944837,84.3874931491628
2.96,-22.2328495155796,65.9278873786857,-43.695037861485,84.3874931491628
2.97,47.8370342838546,-56.2958840202387,8.45884973800229,84.3874931491628
2.98,-66.9592927197043,19.9977079217941,46.9615847995306,83.206757538075
2.99,40.1756463754105,0.630328234128777,-40.8059746079209,83.206757538075
3,-34.4000631426078,-40.6749317122546,75.0749948564836,83.206757538075
3.01,0.450335534799753,38.4527999852784,-38.903135518459,83.206757538075
3.02,54.5023409769942,-72.4845902696693,17.9822492942928,83.206757538075
3.03,-50.9708249339429,53.4783517566727,-2.50752682110797,83.206757538075
3.04,57.2525290583907,-27.1963471443162,-30.0561819124549,83.206757538075
3.05,-9.88050309424666,-18.7316439941834,28.612147090051,83.206757538075
3.06,-19.514999508632,44.5942241629641,-25.0792246527109,83.206757538075
3.07,45.4646960450616,-69.4993674171418,24.0346713736984,83.2067575380748
3.08,-71.3933972879866,51.3893950570388,20.0040022325682,79.4670699094914
3.09,27.6790782452325,25.4652897508914,-53.1443679945054,79.4670699094914
3.1,18.6773305662334,-66.3570280277125,47.6796974630976,79.4670699094914
3.11,-59.3273642538325,68.7466918215982,-9.41932756614384,79.4670699094914
3.12,34.4836396640086,-18.869077236619,-15.6145624257695,79.4670699094914
3.13,-12.8533113563247,-13.8463654939955,26.6996768519412,79.4670699094914
3.14,-32.3859281064749,66.4361236633301,-34.0501955552337,79.4670699094914
3.15,40.3061724777005,-27.2849444792339,-13.0212279968467,79.4670699094914
3.16,-16.8520803318068,-31.6419950680512,48.4940754014791,79.4670699094914
3.17,-12.1016503342353,31.7499735098265,-19.6483231739702,79.4670699094917
3.18,59.4798543200804,-34.9444605704294,-24.5353937480284,86.3634326552618
3.19,-20.6205219184762,-11.3988790352882,32.0194009553836,86.3634326552621
3.2,-22.5225334088362,37.0297008767074,-14.5071674662522,86.3634326552621
3.21,44.655838305854,-2.32679402956587,-42.3290442746639,86.3634326552621
3.22,4.02642509301314,-45.8384219296685,41.8119968382747,86.3634326552621
3.23,-31.1382208603754,9.31334183635454,21.8248790256376,86.3634326552621
3.24,29.3490859972961,38.3067978133331,-67.655883809008,86.3634326552621
3.25,54.0400694848178,-81.8893455742143,27.8492760910195,86.3634326552621
3.26,-36.9538399336857,7.85920829684724,29.0946316384547,86.3634326552621
3.27,-16.0632802423213,52.673060556626,-36.6097803126852,86.3634326552621
3.28,48.3859353850531,-34.1773425928743,-14.2085927905543,82.3555183336247
3.29,20.8315534842866,-61.9823676182688,41.1508141356028,82.3555183336247
3.3,-27.776519066514,13.1615623445458,14.6149567235853,82.3555183336247
3.31,21.5011320382457,11.1692375462033,-32.6703695828281,82.3555183336247
3.32,44.4960052060221,-16.5651242086852,-27.9308809957126,82.3555183336247
3.33,-16.7876148262871,-27.3184619014068,44.1060767293134,82.3555183336247
3.34,-48.6767500875776,33.6388014200545,15.0379486691384,82.3555183336247
3.35,32.9811484747109,4.25767915775221,-37.2388276308413,82.3555183336247
3.36,39.4761508148631,-25.0812266101722,-14.3949242030671,82.3555183336247
3.37,-15.6470668781334,-77.8504981699712,93.4975650497235,82.3555183336246
3.38,-55.043754448078,33.3163467980868,21.7274076516061,79.6300226045428
3.39,-12.2286993403447,64.5456824674869,-52.3169831255224,79.6300226045428
3.4,81.8088963945283,-27.3887671233867,-54.4201292695148,79.6300226045428
3.41,36.3677032486093,-48.3495756498541,11.9818724028669,79.6300226045428
3.42,-31.2922233464159,-15.0922907933803,46.3845141414144,79.6300226045428
3.43,-38.6172688351879,40.616255485763,-1.9989866489574,79.6300226045428
3.44,26.8945806676187,41.2691769205516,-68.1637575865492,79.6300226045428
3.45,63.1569502592099,-26.8556859863246,-36.3012642712596,79.6300226045428
3.46,34.0118349580931,-49.6192328843709,15.6073979278996,79.6300226045428
3.47,-22.2633019432084,-4.28787358082233,26.5511755256498,79.6300226045431
3.48,-88.7216451300137,79.5566312200489,9.16501391157662,86.9128327693903
3.49,-14.0304356535298,47.6933740184753,-33.662938363326,86.9128327693903
3.5,54.1594911072082,5.69904762759198,-59.8585387331768,86.9128327693903
3.51,35.4677404050488,-35.8857253264277,0.417984923000803,86.9128327693903
3.52,-0.320219946941396,-53.2960516738066,53.6162716223685,86.9128327693903
3.53,-65.2756285667202,-13.2395369844114,78.5151655527468,86.9128327693903
3.54,-44.4216413008841,31.0902351688698,13.33140613363,86.9128327693903
3.55,-15.8521904812938,49.719985831181,-33.8677953482678,86.9128327693903
3.56,15.8260693360741,29.5756868296856,-45.4017561641393,86.9128327693903
3.57,66.6055912849056,-48.4097521748159,-18.1958391084638,86.9128327693904
3.58,67.4952915224692,-84.2185920898668,16.7233005690219,88.8772327426995
3.59,13.8893286803387,-74.4911847198028,60.6018560410843,88.8772327426996
3.6,-36.4086386231993,-20.1514414502454,56.5600800750625,88.8772327426996
3.61,-83.4741344553301,40.7474192666514,42.7267151902913,88.8772327426996
3.62,-36.3518553293264,44.5644187224018,-8.21256339145737,88.8772327426996
3.63,-25.5792683613883,63.5285820389353,-37.9493136759283,88.8772327426996
3.64,21.7495072613017,28.9939476314589,-50.7434548911397,88.8772327426996
3.65,60.0447192501888,-2.92729933922434,-57.117419909339,88.8772327426996
3.66,58.3301383983387,-27.0559908249775,-31.2741475717361,88.8772327426996
3.67,39.6754033355441,-40.7401889798122,1.06478564589036,88.8772327427001
3.68,14.2230326048945,-52.8973440029328,38.6743113996585,98.6645351684176
3.69,26.8699778717867,-51.9802686681554,25.1102907979898,98.664535168418
3.7,-16.741519760356,-47.6647050060482,64.4062247680237,98.664535168418
3.71,-44.9422244063087,-9.63189675559826,54.5741211635242,98.664535168418
3.72,-11.7938744519227,-16.5057669827706,28.2996414363131,98.664535168418
3.73,-62.4557826943989,31.1710508445964,31.2847318514167,98.664535168418
3.74,-43.9829018104603,11.5078830206008,32.4750187914753,98.664535168418
3.75,-67.1895880127695,33.3093089806359,33.8802790337475,98.664535168418
3.76,-55.5279173515579,46.8453151860478,8.68260216712495,98.664535168418
3.77,-82.0460648762272,86.5710190199228,-4.52495414208137,98.664535168418
3.78,-34.8412525942347,46.4473445945659,-11.6060919987132,106.534209059813
3.79,-19.2857668136184,41.5144312688264,-22.2286644535887,106.534209059813
3.8,-35.079643382961,66.3959766817369,-31.3163332971579,106.534209059813
3.81,-44.301325876961,78.291357405783,-33.9900315272048,106.534209059813
3.82,-43.7226943956102,77.333980376812,-33.6112859795846,106.534209059813
