Time,Vdc
36.35,539.949109404189
36.36,539.937027771353
36.37,539.977852933656
36.38,539.971417521665
36.39,539.82152244059
36.4,539.961704563672
36.41,539.919599291558
36.42,539.994855691736
36.43,539.955929191626
36.44,540.009033443584
36.45,539.87713824812
36.46,539.889345698632
36.47,540.007535808934
36.48,540.005234719312
36.49,539.989284614108
36.5,539.972967076588
36.51,539.966156260119
36.52,539.991112086836
36.53,540.00386238288
36.54,540.026599459951
36.55,539.996356348362
36.56,539.927611117933
36.57,539.964372373648
36.58,539.987260993699
36.59,539.820496887893
36.6,539.934612853931
36.61,539.977151837777
36.62,539.974138923239
36.63,539.89189627151
36.64,539.849861839839
36.65,539.999253990528
36.66,540.014763671899
36.67,539.943073097846
36.68,540.013507372398
36.69,539.912252570226
36.7,539.971449139643
36.71,539.9708880979
36.72,539.96144206706
36.73,539.930933634528
36.74,539.947950950229
36.75,539.971855006581
36.76,540.001568621896
36.77,539.956874215372
36.78,539.990699643125
36.79,539.94884403846
36.8,539.971849013639
36.81,539.92204796262
36.82,539.93216555759
36.83,539.876076266419
36.84,539.85144395738
36.85,539.795062960764
36.86,539.703637779161
36.87,539.78541026823
36.88,539.882028680067
36.89,539.915076635683
36.9,539.809730811917
36.91,539.860545180725
36.92,539.898667017864
36.93,539.863883041818
36.94,539.88459328106
36.95,539.783375115028
36.96,539.890020738544
36.97,539.866093230606
36.98,539.823191672643
36.99,539.882950395998
37,539.920399196918
37.01,539.91905160469
37.02,539.792031537106
37.03,539.881153363553
37.04,539.89974937586
37.05,539.838662298328
37.06,539.882693865086
37.07,539.709206234922
37.08,539.940926042611
37.09,539.800956140253
37.1,539.90209143341
37.11,539.86356789087
37.12,539.884187009643
37.13,539.752507030444
37.14,539.893268862689
37.15,539.765434081544
37.16,539.84765650751
37.17,539.943168767423
37.18,539.858304411627
37.19,539.922210016414
37.2,539.80923001062
37.21,539.932633170382
37.22,539.792944401511
37.23,539.837358653199
