92.8,,,,,10.64
92.9,,,,,10.65
93,,,,,10.66
93,,,,,10.67
93.1,,,,,10.68
92.8,,,,,10.69
92.6,,,,,10.7
92.3,,,,,10.71
92.1,,,,,10.72
91.8,,,,,10.73
91.5,,,,,10.74
91.3,,,,,10.75
91,,,,,10.76
90.8,,,,,10.77
90.5,,,,,10.78
90.6,,,,,10.79
90.7,,,,,10.8
90.7,,,,,10.81
90.8,,,,,10.82
90.9,,,,,10.83
91,,,,,10.84
91.1,,,,,10.85
91.1,,,,,10.86
91.2,,,,,10.87
91.3,,,,,10.88
91.7,,,,,10.89
92.1,,,,,10.9
92.4,,,,,10.91
92.8,,,,,10.92
93.2,,,,,10.93
93.6,,,,,10.94
94,,,,,10.95
94.3,,,,,10.96
94.7,,,,,10.97
95.1,,,,,10.98
95.2,,,,,10.99
95.4,,,,,11
95.5,,,,,11.01
95.7,,,,,11.02
95.8,,,,,11.03
95.9,,,,,11.04
96.1,,,,,11.05
96.2,,,,,11.06
96.4,,,,,11.07
96.5,,,,,11.08
96.5,,,,,11.09
96.6,,,,,11.1
96.6,,,,,11.11
96.6,,,,,11.12
96.7,,,,,11.13
96.7,,,,,11.14
96.7,,,,,11.15
96.7,,,,,11.16
96.8,,,,,11.17
96.8,,,,,11.18
96.8,,,,,11.19
96.9,,,,,11.2
96.9,,,,,11.21
96.9,,,,,11.22
97,,,,,11.23
97,,,,,11.24
97,,,,,11.25
97,,,,,11.26
97.1,,,,,11.27
97.1,,,,,11.28
97.1,,,,,11.29
97.1,,,,,11.3
97.1,,,,,11.31
97.1,,,,,11.32
97.1,,,,,11.33
97.1,,,,,11.34
97.1,,,,,11.35
97.1,,,,,11.36
97.1,,,,,11.37
97.1,,,,,11.38
97.1,,,,,11.39
97.1,,,,,11.4
97,,,,,11.41
97,,,,,11.42
97,,,,,11.43
97,,,,,11.44
97,,,,,11.45
96.9,,,,,11.46
96.9,,,,,11.47
96.9,,,,,11.48
96.9,,,,,11.49
96.9,,,,,11.5
96.9,,,,,11.51
96.9,,,,,11.52
96.9,,,,,11.53
96.8,,,,,11.54
96.8,,,,,11.55
96.8,,,,,11.56
96.8,,,,,11.57
96.8,,,,,11.58
96.6,,,,,11.59
96.3,,,,,11.6
96.1,,,,,11.61
95.9,,,,,11.62
95.7,,,,,11.63
95.4,,,,,11.64
95.2,,,,,11.65
95,,,,,11.66
94.7,,,,,11.67
94.5,,,,,11.68
94.3,,,,,11.69
94.1,,,,,11.7
93.8,,,,,11.71
93.6,,,,,11.72
93.4,,,,,11.73
93.2,,,,,11.74
93,,,,,11.75
92.7,,,,,11.76
92.5,,,,,11.77
92.3,,,,,11.78
87.8,,,,,11.79
83.3,,,,,11.8
78.8,,,,,11.81
74.3,,,,,11.82
69.9,,,,,11.83
65.4,,,,,11.84
60.9,,,,,11.85
56.4,,,,,11.86
51.9,,,,,11.87
47.4,,,,,11.88
42.7,,,,,11.89
37.9,,,,,11.9
33.2,,,,,11.91
28.4,,,,,11.92
23.7,,,,,11.93
19,,,,,11.94
14.2,,,,,11.95
9.5,,,,,11.96
4.7,,,,,11.97
0,,,,,11.98
0,,,,,11.99
0,,,,,12
0,,,,,12.01
0,,,,,12.02
0,,,,,12.03
0,,,,,12.04
0,,,,,12.05
0,,,,,12.06
0,,,,,12.07
0,,,,,12.08
0,,,,,12.09
0,,,,,12.1
0,,,,,12.11
0,,,,,12.12
0,,,,,12.13
0,,,,,12.14
